"","Students.Weeks.4.and.5","Students.Weeks.1.and.2","Adults.Weeks.1.and.2","Type.of.School","BHA.Incidence.Weeks.1.and.2.x1000","CODCENTRE","BHA","SR","Enrolled.Students","Students.Weeks.1.2.and.3","TOTAL.Weeks.1.and.2","Exposed","BHA.Incidence.Weeks.1.and.2","TOTAL.Weeks.4.and.5","Students.Week.4","Students.Week.5","Students.Week.3","Students.Weeks.1.to.4","Confined.Students.Week.2","Confined.Students.Week.3","Confined.Students.Week.5","Educational.Levels","Any.Case.in.Weeks.4.and.5","ABS.Incidence.Weeks.1.and.2.CUT","ABS.harvard","ABS.harvard.ALL","Exposure.to.Any.Weeks.1.and.2","Exposure.to.Students.Weeks.1.and.2","Exposure.to.Adults.Weeks.1.and.2"
"1808",0,0,0,"Public Primary 3-12",1.25462643497898,"25005880","139","61",499,0,0,FALSE,125.462643497898,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1809",0,0,0,"Public Primary 3-12",4.05651140019583,"25005892","081","61",7,0,0,FALSE,405.651140019583,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1810",0,0,0,"Public Primary 3-12",4.05651140019583,"25005909","081","61",6,0,0,FALSE,405.651140019583,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1811",0,0,0,"Public Primary 3-12",1.34436946436103,"25005910","161","61",35,0,0,FALSE,134.436946436103,0,0,0,0,0,0,0,0,"EINF1C EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1812",0,0,0,"Public Primary 3-12",10.0336494340777,"25005983","103","71",28,0,0,FALSE,1003.36494340777,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1813",0,0,0,"Public Primary 3-12",0.147732309055991,"25006069","088","67",16,0,0,FALSE,14.7732309055991,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1814",0,1,0,"Public Secondary 12-16+",4.3442283822921,"25006227","003","61",389,3,1,TRUE,434.42283822921,0,0,0,2,3,11,59,0,"ESO BATX CFPM CFPS",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",TRUE,TRUE,FALSE
"1815",0,1,0,"Public Secondary 12-16+",2.26586102719033,"25006239","007","71",512,1,1,TRUE,226.586102719033,0,0,0,0,1,46,2,1,"ESO BATX CFPM AA03 CFPS",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1816",1,0,0,"Public Secondary 12-16+",0.289687137891078,"25006240","180","71",385,0,0,FALSE,28.9687137891078,1,1,0,0,1,0,0,23,"ESO BATX CFPM CFPS",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1817",2,2,0,"Public Primary 3-12",1.40449438202247,"25006264","138","61",453,5,2,TRUE,140.449438202247,2,0,2,3,5,0,5,34,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1818",0,0,0,"Public Primary 3-12",1.32328404579713,"25006276","379","61",229,0,0,FALSE,132.328404579713,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1819",1,0,0,"Public Secondary 12-16+",1.86058050111635,"25006288","259","71",488,0,0,FALSE,186.058050111635,1,0,1,0,0,0,0,35,"ESO BATX CFPM AA03 CFPS",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1820",0,0,0,"Public Secondary 12-16+",0.680387821058003,"25006291","174","71",298,0,0,FALSE,68.0387821058003,0,0,0,0,0,0,0,0,"ESO BATX CFPM CFPS",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1821",1,0,0,"Public Primary 3-12",1.50843782407844,"25006409","137","61",453,0,0,FALSE,150.843782407844,1,1,0,0,1,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1822",0,0,0,"Public Secondary 12-16+",0,"25006471","169","71",89,0,0,FALSE,0,0,0,0,0,0,0,0,0,"ESO CFPM CFPS",FALSE,"[0,140]","[0,140]","[0,14]",FALSE,FALSE,FALSE
"1823",0,2,0,"Public Secondary 12-16+",2.35162374020157,"25006483","334","61",348,2,2,TRUE,235.162374020157,1,0,0,0,2,0,0,0,"ESO BATX CFPM CFPS",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1824",0,1,0,"Public Secondary 12-16+",1.40449438202247,"25006495","138","61",587,1,1,TRUE,140.449438202247,0,0,0,0,1,0,0,0,"ESO BATX PFI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1825",0,0,0,"Public Primary 3-12",0.924486279783166,"25006501","141","61",450,0,0,FALSE,92.4486279783166,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1826",1,0,0,"Public Secondary 12-16+",1.32328404579713,"25006513","379","61",511,0,0,FALSE,132.328404579713,1,0,1,0,0,0,0,22,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1827",5,0,0,"Public Secondary 12-16+",1.25976316452507,"25006525","086","61",617,1,0,FALSE,125.976316452507,5,0,5,1,1,0,35,66,"ESO BATX CFPM CFPS",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1828",0,0,0,"Public Primary 3-12",1.86058050111635,"25006549","259","71",16,0,0,FALSE,186.058050111635,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1829",1,0,0,"Public Secondary 12-16+",0.552181115405853,"25006574","181","61",146,1,0,FALSE,55.2181115405853,1,1,0,1,2,0,0,1,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1830",0,0,0,"Public Secondary 12-16+",4.05651140019583,"25006598","081","61",453,1,0,FALSE,405.651140019583,0,0,0,1,1,0,0,0,"ESO BATX CFPM",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1831",5,0,1,"Public Secondary 12-16+",1.40449438202247,"25006732","138","61",1354,0,1,FALSE,140.449438202247,5,4,1,0,4,15,15,36,"ESO BATX CFPM AA03 CFPS PFI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,FALSE,TRUE
"1832",5,2,0,"Public Secondary 12-16+",1.04655219194542,"25006771","136","61",996,3,2,TRUE,104.655219194542,5,1,4,1,4,24,62,82,"ESO BATX CFPM CFPS",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1833",1,0,0,"Public Secondary 12-16+",1.21956348038185,"25006781","245","61",779,0,0,FALSE,121.956348038185,1,0,1,0,0,0,0,40,"ESO BATX CFPM AA03 CFPS PFI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1834",0,0,0,"Public Secondary 12-16+",0.680387821058003,"25007025","174","71",97,0,0,FALSE,68.0387821058003,0,0,0,0,0,0,0,0,"ESO",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1835",0,0,0,"Public Secondary 12-16+",0.569313976658127,"25007153","002","61",513,0,0,FALSE,56.9313976658127,0,0,0,0,0,0,0,0,"ESO BATX",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1836",0,1,0,"Public Secondary 12-16+",1.61107464645862,"25007189","140","61",522,1,1,TRUE,161.107464645862,0,0,0,0,1,0,44,0,"ESO BATX",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1837",0,0,0,"Public Secondary 12-16+",0,"25007499","129","61",66,0,0,FALSE,0,0,0,0,0,0,0,0,0,"ESO",FALSE,"[0,140]","[0,140]","[0,14]",FALSE,FALSE,FALSE
"1838",0,0,1,"Public Secondary 12-16+",1.6355589763325,"25007505","106","61",582,0,1,FALSE,163.55589763325,0,0,0,0,0,0,0,0,"ESO BATX CFPM CFPS PFI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,FALSE,TRUE
"1839",0,0,0,"Public Secondary 12-16+",1.34436946436103,"25007517","161","61",584,1,0,FALSE,134.436946436103,0,0,0,1,1,0,0,0,"ESO BATX",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1840",0,0,0,"Public Secondary 12-16+",0.588235294117647,"25007529","232","61",299,0,0,FALSE,58.8235294117647,0,0,0,0,0,1,1,1,"ESO BATX",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1841",0,0,0,"Public Secondary 12-16+",4.09602507479698,"25007700","014","61",278,0,0,FALSE,409.602507479698,0,0,0,0,0,0,0,0,"ESO BATX",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1842",0,10,0,"Public Primary 3-12",4.3442283822921,"25007992","003","61",253,10,10,TRUE,434.42283822921,0,0,0,0,10,163,33,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",TRUE,TRUE,FALSE
"1843",1,0,0,"Public Primary 3-12",1.32328404579713,"25008212","379","61",449,1,0,FALSE,132.328404579713,1,0,1,1,1,0,25,25,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1844",0,0,0,"Public Secondary 12-16+",0.236071765816808,"25008352","179","71",731,0,0,FALSE,23.6071765816808,0,0,0,0,0,0,0,0,"ESO BATX AA03 TEGM TEGS",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1845",0,0,0,"Public Primary 3-12",0.289687137891078,"25008534","180","71",62,0,0,FALSE,28.9687137891078,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1846",0,0,0,"Public Primary 3-12",1.25462643497898,"25008649","139","61",275,0,0,FALSE,125.462643497898,0,0,0,0,0,0,28,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1847",0,0,0,"Public Primary 3-12",0.236071765816808,"25008765","179","71",45,0,0,FALSE,23.6071765816808,0,0,0,0,0,0,0,0,"EINF1C EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1848",1,0,0,"Public Primary 3-12",1.25462643497898,"25008777","139","61",458,0,0,FALSE,125.462643497898,1,1,0,0,1,0,0,1,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1849",1,0,0,"Public Primary 3-12",4.09602507479698,"25008789","014","61",324,1,0,FALSE,409.602507479698,1,0,1,1,1,0,0,15,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1850",0,0,0,"Public Primary 3-12",1.21956348038185,"25008790","245","61",319,0,0,FALSE,121.956348038185,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1851",0,0,0,"Public Primary 3-12",0.569313976658127,"25008893","002","61",518,0,0,FALSE,56.9313976658127,1,0,0,0,0,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1852",0,0,0,"Public Primary 3-12",4.09602507479698,"25008935","014","61",38,0,0,FALSE,409.602507479698,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1853",0,0,0,"Public Primary 3-12",1.32328404579713,"25009034","379","61",437,1,0,FALSE,132.328404579713,0,0,0,1,1,0,17,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1854",0,0,0,"Public Primary 3-12",1.40449438202247,"25009071","138","61",476,2,0,FALSE,140.449438202247,0,0,0,2,2,0,5,5,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1855",0,0,0,"Public Primary 3-12",1.6355589763325,"25009095","106","61",211,0,0,FALSE,163.55589763325,0,0,0,0,0,0,0,4,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1856",0,0,0,"Public Primary 3-12",2.776492364646,"25009101","236","67",214,0,0,FALSE,277.6492364646,0,0,0,0,0,2,2,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1857",0,0,0,"Public Primary 3-12",1.6355589763325,"25009113","106","61",249,0,0,FALSE,163.55589763325,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1858",1,0,0,"Public Primary 3-12",1.32328404579713,"25009149","379","61",266,1,0,FALSE,132.328404579713,1,1,0,1,2,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1859",1,0,0,"Public Secondary 12-16+",1.23289360128221,"25009186","233","71",199,0,0,FALSE,123.289360128221,1,1,0,0,1,0,0,2,"ESO",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1860",0,1,0,"Public Primary 3-12",1.40449438202247,"25009344","138","61",451,1,1,TRUE,140.449438202247,1,0,0,0,1,0,0,25,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1861",1,0,0,"Public Primary 3-12",1.34436946436103,"25009356","161","61",252,0,0,FALSE,134.436946436103,1,1,0,0,1,0,1,1,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1862",0,0,0,"Public Primary 3-12",1.23289360128221,"25009368","233","71",55,0,0,FALSE,123.289360128221,0,0,0,0,0,1,1,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1863",0,0,0,"Public Secondary 12-16+",0.924486279783166,"25009721","141","61",190,0,0,FALSE,92.4486279783166,0,0,0,0,0,0,0,0,"ESO",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1864",0,0,0,"Public Secondary 12-16+",0.924486279783166,"25009733","141","61",465,0,0,FALSE,92.4486279783166,1,0,0,0,0,0,0,0,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1865",0,0,0,"Public Primary 3-12",4.09602507479698,"25009800","014","61",52,0,0,FALSE,409.602507479698,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1866",0,3,0,"Public Secondary 12-16+",1.40449438202247,"25009836","138","61",464,3,3,TRUE,140.449438202247,1,0,0,0,3,82,82,82,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1867",0,0,0,"Public Primary 3-12",2.35162374020157,"25010085","334","61",51,0,0,FALSE,235.162374020157,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1868",0,0,0,"Public Secondary 12-16+",1.04655219194542,"25010127","136","61",207,0,0,FALSE,104.655219194542,0,0,0,0,0,0,0,0,"ESO BATX PFI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1869",0,0,0,"Public Primary 3-12",0.236071765816808,"25010231","179","71",20,0,0,FALSE,23.6071765816808,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1870",0,0,0,"Public Secondary 12-16+",1.34436946436103,"25010310","161","61",105,0,0,FALSE,134.436946436103,0,0,0,0,0,0,0,0,"ESO",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1871",0,0,0,"Public Primary 3-12",0.397298371076679,"43000020","314","62",45,0,0,FALSE,39.7298371076679,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1872",1,0,0,"Public Primary 3-12",0.627667587245795,"43000081","206","63",632,0,0,FALSE,62.7667587245795,1,0,1,0,0,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1873",0,0,0,"Public Primary 3-12",0.4787743376955,"43000135","333","62",503,0,0,FALSE,47.87743376955,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1874",6,0,0,"Public Primary 3-12",0.895789787996417,"43000184","087","62",68,0,0,FALSE,89.5789787996417,6,5,1,0,5,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1875",0,0,0,"Public Primary 3-12",0.895789787996417,"43000214","087","62",132,0,0,FALSE,89.5789787996417,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1876",0,0,0,"Public Primary 3-12",0.759878419452887,"43000226","262","62",28,0,0,FALSE,75.9878419452887,0,0,0,0,0,0,0,0,"EINF1C EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1877",1,3,0,"Public Primary 3-12",1.12233445566779,"43000251","257","62",422,4,3,TRUE,112.233445566779,1,1,0,1,5,20,17,19,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1878",0,0,0,"Public Primary 3-12",0.3269042170644,"43000263","178","63",523,1,0,FALSE,32.69042170644,0,0,0,1,1,0,0,2,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1879",2,0,0,"Public Primary 3-12",1.15853879294739,"43000275","004","63",465,0,0,FALSE,115.853879294739,2,1,1,0,1,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1880",4,0,0,"Public Secondary 12-16+",1.15853879294739,"43000329","004","63",845,0,0,FALSE,115.853879294739,6,0,4,0,0,0,0,56,"ESO BATX CFPM AA03 CFPS",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1881",1,0,1,"Public Primary 3-12",0.397298371076679,"43000378","314","62",430,0,1,FALSE,39.7298371076679,2,0,1,0,0,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"1882",0,0,0,"Public Primary 3-12",1.27655694355795,"43000421","246","63",33,0,0,FALSE,127.655694355795,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1883",0,0,0,"Public Primary 3-12",0.54429174037284,"43000433","120","63",131,0,0,FALSE,54.429174037284,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1884",0,0,0,"Public Primary 3-12",0.379266750948167,"43000470","162","62",54,0,0,FALSE,37.9266750948167,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1885",0,0,0,"Public Primary 3-12",4.98489425981873,"43000512","118","62",9,0,0,FALSE,498.489425981873,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1886",0,0,0,"Public Primary 3-12",0.698383137221705,"43000548","013","62",232,0,0,FALSE,69.8383137221705,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1887",0,0,0,"Public Primary 3-12",2.54647313470843,"43000551","256","63",41,0,0,FALSE,254.647313470843,0,0,0,0,0,0,0,0,"EINF1C EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1888",0,0,0,"Public Primary 3-12",3.06376914855718,"43000561","165","63",82,0,0,FALSE,306.376914855718,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1889",0,0,0,"Public Primary 3-12",0.698383137221705,"43000597","013","62",279,0,0,FALSE,69.8383137221705,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1890",0,0,0,"Public Primary 3-12",0.379266750948167,"43000603","162","62",27,0,0,FALSE,37.9266750948167,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1891",0,0,0,"Public Primary 3-12",1.12233445566779,"43000615","257","62",57,0,0,FALSE,112.233445566779,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1892",0,0,0,"Public Primary 3-12",0.895789787996417,"43000627","087","62",174,0,0,FALSE,89.5789787996417,0,0,0,0,0,3,3,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1893",0,0,0,"Public Primary 3-12",1.27655694355795,"43000639","246","63",46,0,0,FALSE,127.655694355795,0,0,0,0,0,0,0,0,"EINF1C EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1894",0,0,0,"Public Primary 3-12",1.10908658797433,"43000640","188","62",116,0,0,FALSE,110.908658797433,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1895",0,0,0,"Public Primary 3-12",0.759878419452887,"43000652","262","62",72,0,0,FALSE,75.9878419452887,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1896",0,0,0,"Public Primary 3-12",4.98489425981873,"43000676","118","62",28,0,0,FALSE,498.489425981873,0,0,0,0,0,0,0,2,"EINF1C EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1897",0,0,0,"Public Primary 3-12",0.759878419452887,"43000688","262","62",50,0,0,FALSE,75.9878419452887,0,0,0,0,0,0,0,0,"EINF1C EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1898",1,0,0,"Public Primary 3-12",1.44063387890672,"43000706","357","62",551,0,0,FALSE,144.063387890672,1,1,0,0,1,0,0,20,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1899",0,4,0,"Public Primary 3-12",1.44063387890672,"43000721","357","62",405,4,4,TRUE,144.063387890672,0,0,0,0,4,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"1900",2,0,1,"Public Secondary 12-16+",1.08721203573108,"43000779","091","62",643,0,1,FALSE,108.721203573108,2,1,1,0,1,2,2,18,"ESO BATX CFPM AA03 CFPS",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"1901",0,0,0,"Public Primary 3-12",4.98489425981873,"43000792","118","62",23,0,0,FALSE,498.489425981873,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1902",0,0,0,"Public Primary 3-12",1.27655694355795,"43000809","246","63",9,0,0,FALSE,127.655694355795,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1903",0,0,1,"Public Primary 3-12",0.168194432764275,"43000871","260","63",475,0,1,FALSE,16.8194432764275,1,0,0,0,0,0,21,21,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"1904",0,0,0,"Public Primary 3-12",4.8737261852016,"43000895","107","62",366,1,0,FALSE,487.37261852016,0,0,0,1,1,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"1905",0,0,0,"Public Primary 3-12",1.27655694355795,"43000950","246","63",49,0,0,FALSE,127.655694355795,0,0,0,0,0,2,2,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1906",0,1,0,"Public Primary 3-12",1.02011075488196,"43000998","359","78",321,3,1,TRUE,102.011075488196,1,0,0,2,3,17,17,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1907",0,0,0,"Public Primary 3-12",2.54647313470843,"43001000","256","63",58,0,0,FALSE,254.647313470843,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"1908",0,0,0,"Public Primary 3-12",0.379266750948167,"43001036","162","62",169,0,0,FALSE,37.9266750948167,0,0,0,0,0,1,1,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1909",0,1,0,"Public Primary 3-12",4.98489425981873,"43001051","118","62",320,1,1,TRUE,498.489425981873,0,0,0,0,1,0,14,14,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",TRUE,TRUE,FALSE
"1910",0,0,0,"Public Primary 3-12",1.27655694355795,"43001097","246","63",47,0,0,FALSE,127.655694355795,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1911",0,0,0,"Public Primary 3-12",0.759878419452887,"43001115","262","62",39,0,0,FALSE,75.9878419452887,0,0,0,0,0,0,0,0,"EINF1C EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1912",0,0,0,"Public Primary 3-12",0.54429174037284,"43001127","120","63",225,0,0,FALSE,54.429174037284,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"1913",0,2,0,"Public Primary 3-12",1.27655694355795,"43001231","246","63",298,2,2,TRUE,127.655694355795,0,0,0,0,2,17,0,5,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"1914",0,0,0,"Public Primary 3-12",3.06376914855718,"43001280","165","63",53,0,0,FALSE,306.376914855718,0,0,0,0,0,0,0,0,"EINF1C EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
